customer_id,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
45875,0,0,1,0,1,0,0,2,1
20763,2,0,0,0,1,0,1,2,0
28537,0,0,1,0,0,1,1,0,0
21518,0,0,0,0,1,0,0,1,0
30758,1,0,0,0,0,1,0,1,0
4342,5,0,1,0,1,4,0,3,1
11319,1,0,0,0,0,2,1,0,0
27265,1,0,0,0,0,1,0,1,0
32577,1,0,3,0,0,0,1,1,2
3489,1,0,0,0,1,0,1,1,0
26687,3,0,0,0,0,1,1,0,1
48337,4,0,0,0,1,2,0,3,0
31463,2,0,0,0,0,1,0,0,2
19065,1,0,0,0,0,2,1,0,0
11988,0,0,0,0,1,1,1,0,1
20056,0,0,1,0,2,0,3,1,1
36959,3,0,0,0,0,1,1,0,1
48410,0,0,1,0,0,0,0,0,2
4269,3,0,0,0,0,0,0,1,2
30580,1,0,0,0,0,1,0,0,0
5862,0,0,0,0,2,0,0,3,0
37518,2,0,1,0,1,1,3,1,0
28307,0,0,2,0,0,1,0,1,0
36958,3,0,1,0,2,0,2,3,2
25746,0,0,1,0,1,0,0,0,3
20571,1,0,0,0,0,0,2,0,0
25539,2,0,0,0,1,2,0,2,0
4398,1,0,0,0,1,1,0,1,0
38470,3,0,1,0,0,2,0,3,1
11697,1,0,0,0,1,3,0,0,1
6193,4,0,1,0,0,2,0,1,2
2527,0,0,0,0,0,0,0,0,1
46081,5,0,1,0,2,2,0,2,4
22360,0,0,0,0,0,1,0,0,0
12570,1,0,1,0,0,0,1,0,2
10230,0,0,1,0,0,0,0,2,0
4119,4,0,1,0,1,3,1,2,1
14467,1,0,0,0,1,0,1,2,0
44761,0,0,0,0,2,0,2,0,1
12361,1,0,0,0,1,1,0,0,1
31335,1,0,0,0,0,1,0,0,1
15909,1,0,0,0,1,0,0,1,1
38476,0,0,1,0,0,0,0,0,1
38850,1,0,1,0,2,1,1,1,2
11509,3,0,0,0,1,2,1,1,3
29505,3,0,0,0,2,1,2,1,2
22158,2,0,1,0,1,2,1,3,1
48963,0,0,0,0,1,0,0,0,1
41513,2,0,0,0,3,2,1,1,2
7707,2,0,1,0,1,2,0,3,0
12584,4,0,2,0,0,1,1,2,2
46851,3,0,0,0,0,1,1,2,1
49636,1,0,0,0,1,0,1,1,3
42874,3,0,0,0,2,0,1,2,2
4254,4,0,2,0,3,3,1,6,3
188,1,0,1,0,1,1,1,2,1
15127,0,0,0,0,1,1,1,1,3
44745,1,0,0,0,0,0,1,0,1
5098,2,0,1,0,1,2,1,2,3
17690,2,0,0,0,1,0,0,3,0
33333,1,0,0,0,0,0,2,0,0
46977,5,0,0,0,1,3,0,2,3
47760,2,0,4,0,0,1,2,3,2
6784,3,0,0,0,0,1,0,2,1
34574,2,0,0,0,1,0,1,1,1
35710,1,0,0,0,1,1,2,0,1
14811,4,0,0,0,1,1,1,3,1
19721,2,0,0,0,1,2,2,3,0
28599,2,0,0,0,2,3,0,1,1
46132,1,0,0,0,0,1,0,1,0
5871,2,0,2,0,0,1,1,3,2
11583,2,0,2,0,2,1,2,1,2
36903,3,0,0,0,1,0,3,3,2
40068,2,0,0,0,1,2,2,0,1
39921,5,0,1,0,2,0,3,2,3
37921,2,0,0,0,2,0,1,1,4
2429,4,0,1,0,1,0,0,2,4
44429,4,0,3,0,0,3,3,2,4
17653,2,0,0,0,1,1,1,0,3
40939,2,0,0,0,0,1,2,0,2
30288,1,0,1,0,0,1,0,1,1
19601,3,0,0,0,0,0,0,2,1
40005,0,0,1,0,2,0,1,3,0
48828,0,0,1,0,3,2,1,1,2
25800,0,0,0,0,0,1,1,0,3
38359,2,0,0,0,1,2,1,0,0
38674,4,0,2,0,1,1,3,2,3
9959,3,0,1,0,0,0,0,1,3
25702,2,0,0,0,0,1,1,2,0
21868,3,0,0,0,0,1,0,2,1
781,2,0,1,0,2,1,1,4,0
18219,3,0,1,0,0,2,2,2,1
15426,2,0,2,0,2,3,2,1,1
39566,1,0,0,0,0,0,1,0,3
947,2,0,3,0,1,3,0,3,2
20890,2,0,1,0,2,1,2,2,2
9594,5,0,0,0,2,1,4,1,3
46833,4,0,2,0,3,2,1,2,6
35458,0,0,0,0,0,0,0,0,1
7344,2,0,1,0,0,1,0,1,2
1269,4,0,1,0,0,1,1,2,2
42912,2,0,1,0,1,1,4,1,0
41604,4,0,1,0,2,1,0,5,2
27699,4,0,0,0,1,0,2,5,3
10189,0,0,1,0,0,2,0,1,1
19223,2,0,0,0,1,1,0,2,0
26517,2,0,1,0,3,1,2,2,2
47351,1,0,0,0,2,1,1,1,0
30009,1,0,0,0,0,1,1,0,2
39937,4,0,0,0,0,0,3,2,0
24678,1,0,1,0,1,1,1,1,0
7331,3,0,1,0,0,0,0,4,1
43012,3,0,1,0,1,1,1,2,5
22762,3,0,0,0,1,3,0,2,2
13925,2,0,0,0,2,1,1,2,2
3301,4,0,0,0,1,0,1,1,4
18294,5,0,1,0,0,1,0,3,2
7927,0,0,0,0,1,0,2,1,0
24493,0,0,0,0,2,2,1,2,0
1261,2,0,0,0,0,0,0,1,1
34452,1,0,1,0,1,0,0,1,3
22397,1,0,0,0,1,1,0,2,2
32247,2,0,2,0,2,0,2,0,6
34551,5,0,1,0,3,4,2,3,4
13421,1,0,0,0,0,1,0,1,2
28640,1,0,0,0,2,0,0,3,1
3182,1,0,0,0,3,2,2,2,2
25577,3,0,0,0,3,3,0,1,4
24862,2,0,0,0,0,0,0,1,2
8275,0,0,0,0,0,2,0,0,0
37942,2,0,1,0,2,3,2,1,3
24113,1,0,0,0,1,0,1,1,2
39100,3,0,0,0,0,1,0,1,1
31744,1,0,2,0,3,1,0,4,4
45738,3,0,1,0,5,1,2,5,2
38170,0,0,0,0,0,0,0,0,1
40166,1,0,0,0,1,1,0,1,1
4220,0,0,0,0,1,0,1,1,0
2458,0,0,0,0,0,0,0,0,1
32629,0,0,1,0,0,0,2,0,1
26181,2,0,0,0,1,2,1,0,0
10002,2,0,1,0,0,1,1,0,1
5667,1,0,0,0,0,0,0,0,1
44534,0,0,0,0,0,0,0,1,0
37403,3,0,2,0,1,2,2,5,2
35689,1,0,0,0,2,0,1,2,2
26970,2,0,0,0,0,1,1,0,2
28412,0,0,2,0,1,1,2,2,1
11131,4,0,0,0,2,1,2,4,1
48219,3,0,0,0,1,1,2,0,2
27736,4,0,1,0,0,4,0,2,1
45662,1,0,0,0,1,0,2,1,1
19706,1,0,0,0,2,0,1,1,1
15019,2,0,1,0,4,1,0,3,4
5994,1,0,1,0,2,0,1,1,2
18013,1,0,1,0,1,0,0,2,1
3593,2,0,1,0,2,3,0,0,4
25796,4,0,2,0,0,3,2,2,1
19507,1,0,0,0,1,1,1,2,0
9350,4,0,0,0,3,1,0,3,4
47664,2,0,0,0,0,1,0,1,1
17876,1,0,0,0,0,0,0,1,1
10041,3,0,0,0,1,2,1,2,1
21892,1,0,0,0,0,0,0,2,1
49895,2,0,0,0,0,1,2,0,0
12636,4,0,1,0,3,3,2,0,3
10252,1,0,0,0,3,0,2,0,2
6497,0,0,0,0,3,0,2,1,2
42904,4,0,1,0,0,1,2,0,4
7067,2,0,1,0,1,1,1,2,2
20641,0,0,1,0,0,1,1,0,1
11388,5,0,1,0,2,2,2,6,1
1949,3,0,0,0,1,1,1,1,1
23579,3,0,1,0,1,3,1,0,2
41518,3,0,0,0,0,1,0,0,4
38384,1,0,0,0,1,1,1,1,1
8738,2,0,2,0,1,2,2,1,1
4505,2,0,1,0,2,3,1,3,2
42052,2,0,0,0,1,1,1,1,1
30427,2,0,1,0,1,0,1,3,0
3628,2,0,1,0,0,0,0,1,2
41081,2,0,1,0,0,2,0,1,3
29471,3,0,1,0,2,2,1,5,2
32124,2,0,0,0,1,1,0,3,3
6116,1,0,0,0,0,1,0,1,0
24811,1,0,0,0,2,0,0,2,3
9267,5,0,1,0,0,0,2,4,2
32158,3,0,0,0,2,3,1,2,0
5492,0,0,0,0,1,0,1,1,0
26574,2,0,0,0,0,1,0,1,2
24302,0,0,1,0,0,0,0,1,1
7278,1,0,1,0,1,2,1,1,2
15865,3,0,0,0,1,1,1,3,2
47175,2,0,0,0,1,0,2,1,1
35818,2,0,0,0,2,1,1,1,1
30989,2,0,1,0,3,2,4,2,1
5047,8,0,0,0,1,3,1,3,3
3889,2,0,0,0,1,1,1,1,3
38397,1,0,1,0,1,1,0,1,2
11846,3,0,0,0,1,2,0,3,0
199,3,0,0,0,1,2,2,1,0
5004,3,0,0,0,1,1,2,1,0
36402,6,0,0,0,0,3,1,2,1
26813,3,0,0,0,0,1,1,1,1
48885,5,0,0,0,0,1,0,2,3
26489,5,0,1,0,3,0,5,4,4
36371,3,0,2,0,0,1,0,2,2
12633,1,0,1,0,2,3,1,1,0
30216,0,0,2,0,1,0,2,2,1
20108,2,0,1,0,3,2,2,2,1
43035,1,0,2,0,1,0,2,3,2
26848,3,0,1,0,0,1,1,3,2
20703,2,0,0,0,1,0,0,3,1
14002,3,0,1,0,1,0,2,1,3
41837,2,0,2,0,2,2,3,1,1
9388,1,0,0,0,1,0,0,1,3
36654,2,0,1,0,1,2,0,1,2
30145,1,0,0,0,3,1,1,2,3
18909,2,0,0,0,1,1,2,0,1
48096,1,0,0,0,1,0,0,2,1
22012,4,0,0,0,0,0,3,1,4
47968,2,0,0,0,1,0,1,1,3
16385,5,0,0,0,2,1,1,3,4
28337,4,0,1,0,0,0,1,3,3
2902,6,0,0,0,1,2,1,2,2
11397,3,0,3,0,0,3,2,1,3
26262,3,0,1,0,0,1,2,0,1
22544,5,0,1,0,1,2,1,0,5
3292,2,0,2,0,2,1,1,2,3
40182,1,0,1,0,0,1,1,2,1
33110,2,0,2,0,0,2,2,3,0
31778,2,0,0,0,0,2,1,0,0
30783,3,0,0,0,2,0,1,1,3
18238,3,0,0,0,0,0,0,4,2
5796,3,0,0,0,0,4,0,2,0
24157,2,0,0,0,1,0,4,2,0
44952,0,0,0,0,0,0,0,0,1
874,2,0,0,0,2,4,0,0,1
1573,1,0,0,0,1,1,2,0,1
2418,4,0,2,0,1,0,4,3,1
41326,1,0,1,0,0,0,1,0,1
34252,2,0,1,0,2,0,2,0,5
16056,2,0,0,0,0,2,1,0,1
5777,1,0,0,0,1,1,0,3,1
30677,1,0,1,0,3,2,2,2,2
27643,1,0,1,0,0,2,0,2,0
43351,5,0,1,0,1,3,1,2,3
26311,0,0,1,0,0,0,0,1,2
7688,3,0,0,0,2,3,2,1,3
40958,1,0,1,0,1,1,2,1,0
31329,1,0,0,0,1,1,0,1,2
34898,1,0,1,0,1,1,0,2,2
23127,4,0,0,0,1,3,2,0,3
11165,5,0,3,0,0,1,3,2,5
42763,2,0,1,0,3,2,1,3,1
21109,0,0,1,0,0,0,0,1,2
38755,3,0,1,0,1,2,1,1,1
18092,0,0,0,0,2,0,1,0,1
15151,1,0,2,0,1,1,1,0,3
34767,1,0,0,0,2,0,0,1,4
5433,1,0,0,0,0,0,0,2,2
29269,3,0,2,0,0,0,1,3,1
21118,1,0,1,0,0,0,2,0,1
38934,2,0,0,0,1,0,0,1,2
36647,1,0,1,0,1,1,2,0,1
44055,4,0,1,0,1,1,1,2,2
2824,3,0,0,0,0,2,1,0,0
31735,2,0,0,0,0,0,2,0,1
4025,0,0,2,0,0,0,0,1,1
15164,4,0,1,0,3,4,2,1,2
33682,5,0,0,0,2,1,1,1,4
27583,2,0,0,0,3,0,2,2,2
30799,4,0,1,0,0,0,2,2,3
495,2,0,2,0,2,1,1,1,3
41815,0,0,0,0,0,1,0,0,1
19267,1,0,1,0,0,1,1,1,0
7539,5,0,0,0,3,2,3,2,1
34818,4,0,0,0,2,2,1,1,3
33051,1,0,0,0,2,1,1,1,2
8511,2,0,1,0,0,0,1,0,2
25300,2,0,0,0,1,1,2,1,2
16043,1,0,0,0,1,1,0,1,2
511,0,0,0,0,0,0,0,0,3
17466,3,0,1,0,4,2,0,0,6
37263,4,0,1,0,2,3,1,1,3
28454,4,0,0,0,1,0,0,2,4
20421,4,0,1,0,1,0,1,3,2
8189,3,0,0,0,0,1,0,2,2
46046,3,0,4,0,2,1,1,5,4
29947,0,0,1,0,2,2,0,2,0
8860,5,0,0,0,1,1,2,3,6
5770,3,0,1,0,0,0,0,1,4
41564,0,0,1,0,0,0,0,1,1
17000,2,0,0,0,2,2,1,1,0
25839,2,0,0,0,3,3,2,1,0
24911,2,0,0,0,1,1,0,1,1
38625,4,0,1,0,0,2,2,3,3
38361,2,0,0,0,2,0,1,1,2
11681,3,0,1,0,0,1,2,0,2
14712,3,0,1,0,2,1,1,2,3
3343,3,0,1,0,3,3,2,1,1
29229,2,0,0,0,0,0,2,0,1
23930,3,0,0,0,1,1,1,2,0
36150,2,0,0,0,0,2,1,0,0
45307,0,0,0,0,1,0,0,1,0
13686,3,0,1,0,0,0,1,1,2
32943,0,0,0,0,0,1,0,0,1
38006,2,0,0,0,0,0,1,0,3
17986,2,0,0,0,2,4,2,0,2
34175,2,0,0,0,0,0,1,4,1
17894,0,0,0,0,1,0,1,0,0
30395,1,0,0,0,0,1,0,2,0
35546,1,0,1,0,1,1,1,1,2
27163,1,0,0,0,1,1,0,1,2
18789,1,0,1,0,1,0,2,0,4
22024,1,0,0,0,3,1,0,4,2
14948,3,0,1,0,0,0,0,4,1
41940,2,0,0,0,0,1,0,1,1
28169,0,0,1,0,2,0,0,3,2
14035,3,0,0,0,0,1,2,1,2
41383,0,0,0,0,3,1,2,1,0
33811,2,0,2,0,0,3,0,1,1
44021,0,0,0,0,1,2,1,2,2
34406,2,0,0,0,0,0,1,2,2
27078,2,0,0,0,0,1,0,2,1
46485,7,0,0,0,1,1,2,1,4
1645,6,0,0,0,4,5,1,3,4
25343,2,0,0,0,2,2,2,1,1
37610,1,0,0,0,2,0,0,3,1
40928,5,0,0,0,1,2,1,3,1
44364,0,0,1,0,2,0,3,3,1
33088,3,0,1,0,1,1,1,1,3
7242,3,0,1,0,0,1,2,2,1
48147,1,0,2,0,1,2,0,2,2
28977,2,0,1,0,2,2,0,1,2
25673,4,0,0,0,1,1,1,2,1
30171,4,0,0,0,1,3,2,0,2
39813,0,0,0,0,0,0,0,3,2
21138,3,0,1,0,1,1,0,5,5
14932,6,0,2,0,4,2,3,4,3
38057,3,0,0,0,3,2,0,3,4
17201,1,0,0,0,1,2,1,1,0
25846,5,0,1,0,0,0,3,3,1
31701,1,0,0,0,3,1,1,2,2
47331,2,0,0,0,1,0,1,4,2
8603,3,0,1,0,0,1,1,1,3
10489,5,0,0,0,0,2,0,4,2
18952,4,0,0,0,1,4,1,0,2
3637,2,0,1,0,0,1,0,2,1
26873,2,0,2,0,0,0,2,1,2
14506,2,0,0,0,0,0,0,5,1
45495,3,0,1,0,2,1,3,3,1
4055,3,0,1,0,1,1,1,1,4
15312,3,0,1,0,0,0,1,1,3
43548,4,0,0,0,0,0,0,4,1
34416,2,0,1,0,0,1,1,2,0
17207,5,0,0,0,1,3,1,0,3
47939,6,0,1,0,1,2,2,3,1
41369,1,0,1,0,0,1,0,1,2
10223,3,0,0,0,0,3,1,0,0
4569,3,0,0,0,0,0,1,1,2
18172,2,0,1,0,0,1,0,1,1
5056,6,0,0,0,0,3,2,1,1
34242,3,0,2,0,1,3,0,1,3
38086,2,0,0,0,0,1,0,1,1
43850,3,0,1,0,1,2,1,3,2
28153,1,0,0,0,3,0,2,2,1
39550,2,0,0,0,0,0,0,1,2
23824,5,0,0,0,0,2,1,1,1
5582,3,0,1,0,1,0,2,0,5
12438,0,0,2,0,2,2,0,3,2
15462,2,0,1,0,0,1,0,1,2
15301,1,0,0,0,0,0,1,2,1
44091,3,0,2,0,1,1,1,2,3
30225,2,0,0,0,1,1,0,3,1
22290,1,0,0,0,1,2,1,0,2
43833,3,0,1,0,0,1,2,1,0
25108,4,0,0,0,2,0,1,2,3
24978,2,0,2,0,0,0,1,2,2
23523,2,0,1,0,0,0,1,2,1
6400,1,0,0,0,2,1,1,0,1
9060,4,0,0,0,0,4,0,1,0
4662,1,0,1,0,1,1,0,1,2
10842,2,0,2,0,0,0,0,2,3
32179,2,0,0,0,1,1,0,1,3
27278,2,0,0,0,0,0,0,1,1
30210,1,0,0,0,2,2,1,2,0
18427,0,0,2,0,2,0,1,3,1
45683,1,0,0,0,0,1,0,1,1
48593,0,0,0,0,2,1,1,1,0
15331,2,0,0,0,0,0,2,1,0
30686,3,0,2,0,1,4,0,1,3
12007,2,0,0,0,0,1,2,1,0
42268,1,0,0,0,1,1,1,1,0
37958,1,0,1,0,1,0,1,2,1
3476,2,0,0,0,1,1,1,0,3
1841,1,0,1,0,0,0,1,1,0
38653,3,0,0,0,1,2,1,1,3
4872,1,0,0,0,2,1,1,1,2
9972,1,0,1,0,1,0,1,0,2
6621,3,0,0,0,0,0,0,3,3
30320,3,0,1,0,0,2,1,2,0
20119,0,0,1,0,2,0,0,0,3
45386,1,0,1,0,1,0,2,1,1
42659,0,0,0,0,1,1,0,1,0
42433,1,0,0,0,3,1,2,1,1
5538,3,0,0,0,0,1,1,1,2
28606,5,0,1,0,0,1,0,5,1
23207,2,0,1,0,0,0,0,3,0
48878,2,0,1,0,1,1,1,0,2
33400,2,0,0,0,1,1,0,1,1
19663,2,0,0,0,0,1,0,1,1
6457,3,0,1,0,2,2,0,2,2
6905,0,0,0,0,1,0,0,0,1
2365,3,0,1,0,1,1,1,4,0
8381,3,0,1,0,0,1,0,3,0
5686,2,0,0,0,1,1,0,3,0
23466,4,0,1,0,0,2,1,2,1
1069,5,0,1,0,0,2,1,1,2
10419,0,0,0,0,2,2,0,0,2
22582,0,0,1,0,2,0,1,3,1
46872,1,0,0,0,0,1,0,2,0
17337,3,0,1,0,2,2,0,2,2
43902,2,0,0,0,1,2,1,0,0
17956,1,0,0,0,0,0,3,0,0
40668,1,0,0,0,0,1,0,0,2
4216,1,0,0,0,0,0,1,1,0
1933,1,0,0,0,0,0,2,0,1
33538,1,0,1,0,1,0,3,2,0
44860,1,0,1,0,0,1,0,2,0
36098,2,0,0,0,2,2,1,0,1
18443,2,0,0,0,1,1,0,2,1
38385,0,0,0,0,1,2,1,1,1
36494,4,0,1,0,0,1,1,2,2
17063,1,0,0,0,1,1,1,0,2
24010,1,0,0,0,1,0,0,1,3
48106,2,0,2,0,0,0,3,1,1
28461,2,0,0,0,0,0,0,2,0
6379,1,0,1,0,0,0,0,1,3
14105,4,0,0,0,0,0,0,5,0
20998,3,0,1,0,0,2,1,2,1
19942,8,0,0,0,0,4,3,2,2
27445,2,0,0,0,0,0,1,0,3
32332,4,0,0,0,1,2,3,1,1
17503,2,0,2,0,1,1,1,4,1
40313,3,0,1,0,3,1,1,2,3
12366,1,0,0,0,1,0,0,1,2
9088,1,0,1,0,1,1,2,0,1
28030,2,0,0,0,0,0,0,1,1
42587,0,0,3,0,1,0,1,0,3
5572,1,0,1,0,1,0,3,1,0
49792,2,0,0,0,2,1,1,0,4
32220,4,0,2,0,1,1,1,4,2
29583,3,0,1,0,1,1,2,1,2
527,1,0,0,0,0,1,1,0,1
5258,2,0,0,0,0,0,1,0,1
3567,3,0,1,0,1,2,1,4,1
29148,2,0,1,0,0,0,0,2,3
37857,2,0,0,0,1,2,0,3,1
18733,1,0,0,0,2,2,0,2,0
4791,3,0,0,0,1,0,1,1,2
34794,2,0,0,0,0,1,1,2,0
36194,2,0,1,0,0,3,0,1,3
30655,3,0,0,0,0,1,1,3,0
3052,3,0,0,0,0,1,0,2,0
18793,3,0,1,0,0,1,0,2,2
28561,0,0,0,0,2,0,1,2,0
2536,2,0,1,0,0,1,2,0,2
19965,0,0,0,0,1,0,2,1,0
47647,1,0,1,0,0,0,1,0,1
40895,2,0,1,0,1,1,0,3,0
24198,4,0,0,0,0,0,0,3,1
37678,0,0,1,0,2,3,1,0,1
11726,3,0,0,0,1,1,0,3,0
34442,0,0,0,0,1,0,0,1,0
17248,1,0,0,0,3,2,0,1,2
15227,1,0,0,0,4,2,0,1,2
22673,3,0,0,0,2,1,1,3,1
32299,4,0,0,0,1,1,2,2,2
30578,0,0,0,0,2,0,0,1,1
7281,0,0,0,0,0,1,0,1,0
29608,3,0,2,0,1,2,2,0,3
26244,1,0,1,0,2,0,2,2,3
36415,1,0,0,0,0,0,0,1,1
41267,2,0,1,0,1,1,2,0,1
24597,1,0,2,0,2,2,0,4,0
2782,1,0,2,0,0,2,0,5,0
48305,2,0,0,0,1,0,0,1,2
14432,1,0,0,0,4,1,2,0,2
26638,2,0,0,0,1,1,1,2,0
3034,3,0,2,0,1,1,2,2,3
48290,2,0,0,0,0,0,4,0,1
6270,1,0,0,0,0,1,0,0,1
17568,2,0,0,0,1,1,2,0,1
24043,3,0,1,0,2,2,2,1,1
35379,1,0,0,0,0,1,0,0,0
7037,4,0,1,0,0,1,2,1,1
6575,3,0,0,0,1,0,2,1,1
22337,3,0,0,0,2,1,0,0,5
34037,3,0,0,0,2,2,1,1,2
21349,3,0,0,0,1,2,0,3,2
41956,1,0,0,0,0,0,0,1,1
7253,1,0,0,0,2,2,1,1,1
22027,2,0,0,0,0,2,0,2,1
9480,1,0,2,0,0,0,1,2,1
4537,1,0,2,0,0,1,1,2,0
5754,2,0,0,0,1,2,0,0,3
12833,0,0,0,0,0,0,0,0,1
8535,1,0,1,0,0,1,0,1,1
10502,2,0,0,0,1,0,2,2,1
503,2,0,1,0,0,1,0,1,1
39645,0,0,1,0,0,0,0,1,2
37532,2,0,1,0,2,3,2,0,4
15637,1,0,0,0,0,0,0,2,0
25391,1,0,0,0,2,1,2,0,0
25773,2,0,0,0,0,0,0,1,3
45253,1,0,0,0,0,0,1,1,0
5927,1,0,1,0,1,1,0,1,1
1606,0,0,0,0,0,0,0,2,0
49659,6,0,0,0,0,0,4,2,1
43204,1,0,0,0,2,0,0,3,0
16288,3,0,1,0,1,1,3,1,0
11985,1,0,0,0,0,0,1,0,1
33663,1,0,0,0,0,0,2,0,0
43105,4,0,0,0,1,1,1,3,2
17933,3,0,0,0,0,1,2,0,1
31692,0,0,0,0,1,0,1,0,1
19761,1,0,0,0,1,1,0,2,0
33734,0,0,0,0,0,0,0,3,0
16910,2,0,0,0,0,1,1,2,1
28460,1,0,0,0,0,1,0,1,0
39066,2,0,0,0,0,0,1,0,1
32567,1,0,1,0,1,0,0,2,2
6000,1,0,0,0,0,1,0,0,1
11177,1,0,1,0,1,1,0,2,1
33893,1,0,0,0,0,0,0,1,0
33956,1,0,0,0,1,1,0,1,1
9340,1,0,0,0,0,0,0,1,0
16971,0,0,0,0,1,1,0,0,0
11462,1,0,1,0,2,0,2,2,2
31148,2,0,0,0,2,1,1,1,3
18808,2,0,1,0,2,1,2,6,1
15932,1,0,0,0,1,0,0,3,0
6181,5,0,0,0,2,1,2,4,2
8728,2,0,0,0,4,3,2,0,2
9844,3,0,1,0,1,0,4,3,3
27148,4,0,0,0,0,0,3,3,2
5273,0,0,1,0,4,0,1,2,3
32084,0,0,1,0,0,0,0,2,0
32680,1,0,1,0,0,1,0,2,1
4454,1,0,1,0,1,0,0,3,1
11193,6,0,0,0,1,1,3,4,1
13261,6,0,1,0,1,2,2,5,2
27205,1,0,1,0,2,1,2,1,2
5856,2,0,2,0,3,0,1,4,2
10240,1,0,2,0,1,1,1,3,0
4664,0,0,1,0,0,1,0,0,2
25302,1,0,0,0,1,1,1,1,0
15755,2,0,0,0,2,1,1,2,2
34647,6,0,1,0,2,1,2,2,4
8040,2,0,3,0,0,0,0,2,3
15896,4,0,0,0,1,1,1,2,4
44597,4,0,2,0,0,1,3,2,1
10228,4,0,0,0,3,0,3,4,3
16077,4,0,0,0,1,1,1,6,1
13309,5,0,4,0,0,2,3,4,4
12761,5,0,0,0,0,2,0,6,1
4521,4,0,1,0,0,4,2,0,1
37767,1,0,2,0,3,3,1,3,1
47706,4,0,0,0,1,2,2,2,1
45320,3,0,1,0,0,1,0,3,1
1442,3,0,0,0,3,3,0,4,1
26295,2,0,0,0,2,0,3,1,2
9472,4,0,1,0,2,2,1,1,4
5652,3,0,0,0,0,2,0,1,1
44161,2,0,1,0,3,1,0,4,1
15974,1,0,1,0,3,2,2,1,2
43480,1,0,2,0,0,2,1,1,2
18375,1,0,1,0,0,2,0,2,1
8841,2,0,1,0,0,1,0,2,2
9446,3,0,1,0,2,3,0,3,1
23684,1,0,0,0,1,1,0,0,1
36850,2,0,0,0,1,0,1,1,1
42966,2,0,3,0,2,3,1,3,2
22552,1,0,3,0,4,4,1,2,3
41821,5,0,1,0,2,0,1,2,7
24498,1,0,0,0,0,0,0,2,1
24380,1,0,0,0,2,0,2,2,0
38657,2,0,0,0,5,0,3,2,5
20496,2,0,1,0,0,1,1,0,2
48619,1,0,0,0,2,2,1,2,1
27542,1,0,0,0,0,0,1,2,0
24144,2,0,0,0,0,1,2,2,1
35237,1,0,0,0,0,1,0,1,0
4163,2,0,1,0,2,1,4,1,0
2141,1,0,1,0,2,0,2,0,2
13424,2,0,0,0,1,0,3,2,0
15960,2,0,0,0,1,1,0,2,0
37503,3,0,0,0,0,2,0,2,0
34158,2,0,0,0,0,0,0,1,1
5696,1,0,1,0,0,2,0,0,1
43514,0,0,0,0,1,1,0,1,0
35988,1,0,0,0,1,1,1,3,1
38959,0,0,0,0,2,0,1,1,0
43702,1,0,1,0,0,1,1,0,1
10366,1,0,0,0,0,1,0,0,0
20951,0,0,1,0,2,1,0,0,2
31317,1,0,0,0,0,0,1,0,1
24885,2,0,0,0,1,0,0,2,1
29643,0,0,0,0,1,0,0,1,0
32242,0,0,0,0,1,0,2,1,0
20869,1,0,0,0,0,1,0,0,0
23662,0,0,0,0,0,0,0,1,0
9416,3,0,0,0,2,0,3,4,1
7450,4,0,0,0,1,2,1,2,3
42992,2,0,0,0,2,1,1,3,0
32291,1,0,1,0,0,2,1,0,2
35305,4,0,1,0,0,2,0,3,1
40103,1,0,1,0,1,1,2,1,0
7856,1,0,0,0,1,2,2,1,1
21290,3,0,0,0,0,0,1,1,1
41455,2,0,0,0,0,0,1,1,2
8558,1,0,0,0,2,0,2,4,0
38670,1,0,1,0,0,0,1,1,1
43295,4,0,0,0,1,1,2,3,0
40226,4,0,0,0,0,2,0,2,2
23427,1,0,0,0,0,0,3,0,0
31847,2,0,3,0,0,3,1,2,2
40945,1,0,1,0,1,1,1,1,4
22450,2,0,0,0,2,0,2,1,3
38700,4,0,0,0,0,0,0,4,1
27459,2,0,0,0,0,2,1,0,2
7833,4,0,0,0,3,1,2,1,4
10236,0,0,0,0,0,1,0,0,1
17496,4,0,0,0,2,0,1,2,3
21293,3,0,0,0,3,1,1,1,3
45284,5,0,0,0,2,1,0,2,5
7650,2,0,2,0,2,3,3,0,1
23032,2,0,2,0,1,0,0,1,4
37919,2,0,0,0,3,0,0,5,1
10976,1,0,0,0,2,0,1,1,2
3503,3,0,0,0,1,0,3,1,2
5929,1,0,0,0,2,1,3,2,0
42394,2,0,0,0,0,0,2,1,0
39208,3,0,0,0,1,1,0,0,3
21025,2,0,0,0,2,0,1,3,2
951,1,0,0,0,1,1,1,2,2
9165,5,0,2,0,0,1,3,2,4
48699,3,0,0,0,1,3,0,1,2
17619,2,0,1,0,0,0,0,2,4
43727,4,0,0,0,1,0,1,2,4
1742,2,0,2,0,1,1,0,1,3
48513,1,0,0,0,0,2,1,0,1
37337,1,0,1,0,1,2,0,2,3
45207,4,0,1,0,2,0,0,2,8
8465,1,0,0,0,3,3,0,0,2
27371,3,0,0,0,1,1,1,1,2
2727,0,0,1,0,2,2,0,2,2
38882,3,0,1,0,1,0,3,3,2
35975,2,0,2,0,2,1,1,4,1
33581,2,0,1,0,2,2,1,0,3
41948,2,0,0,0,0,0,1,2,0
41677,2,0,1,0,1,2,3,0,1
44591,3,0,1,0,2,0,1,2,3
